,mz,ISP2_2_MR1_1|D1|9b176338-f1f4-4b97-ab07-483c98d3b21e,ISP2_2_MR1_2|D2|dd613e71-0682-4482-a1f3-7eef4a1e2a89,ISP2_2_MR1_3|D3|6ce3ad15-4880-4e70-a1f9-3cd79bfadc84,ISP2_2_MR1_4|D4|c5ab95ee-1ae7-4c8d-9d24-a8fc6285f581,ISP2_2_MR1_5|D5|7bc3e656-d008-4e41-9aa9-7bc45307b012
3310,367.1708,3852.0,3356.0,3932.0,1716.0,3084.0
3311,367.1738,963.0,839.0,983.0,429.0,771.0
3312,367.1829,963.0,621.0,455.0,524.0,378.0
3313,367.1859,963.0,621.0,455.0,524.0,378.0
3314,367.192,1728.0,1242.0,910.0,1048.0,756.0
3315,367.2041,864.0,936.0,823.0,530.0,552.0
3316,367.2071,2592.0,2808.0,2469.0,1590.0,1656.0
3317,367.2102,864.0,936.0,823.0,530.0,552.0
3318,367.2162,625.0,742.0,823.0,639.0,559.0
3319,367.2193,1250.0,1484.0,1646.0,1278.0,1118.0
3320,367.2253,1386.0,1484.0,1188.0,1034.0,1118.0
3321,367.2283,693.0,742.0,365.0,517.0,559.0
3322,367.2374,693.0,445.0,365.0,517.0,353.0
3323,367.2404,655.0,445.0,365.0,294.0,353.0
3324,367.2405,655.0,445.0,365.0,294.0,353.0
3325,367.2465,655.0,445.0,328.0,294.0,353.0
3326,367.2495,655.0,445.0,328.0,294.0,353.0
3327,367.2526,655.0,445.0,370.0,294.0,353.0
3328,367.2556,655.0,445.0,370.0,294.0,353.0
3329,367.2798,1310.0,890.0,612.0,588.0,458.0
3330,368.0222,3512.0,2452.0,1616.0,1972.0,1716.0
3331,368.0283,878.0,613.0,404.0,493.0,429.0
3332,368.0434,878.0,613.0,261.0,493.0,429.0
3333,368.1526,807.0,813.0,310.0,413.0,264.0
3334,368.1586,807.0,813.0,365.0,413.0,264.0
3335,368.1647,3228.0,3252.0,1760.0,1652.0,1056.0
3336,368.1738,673.0,813.0,350.0,350.0,392.0
3337,368.1768,2692.0,3252.0,1400.0,1400.0,1568.0
3338,368.1859,1346.0,894.0,700.0,700.0,888.0
3339,368.2011,1130.0,1094.0,923.0,641.0,480.0
3340,368.2041,4520.0,4376.0,3692.0,2564.0,1920.0
3341,368.2071,1130.0,1069.0,923.0,645.0,477.0
3342,368.2102,2260.0,2138.0,1846.0,1290.0,954.0
3343,368.2223,972.0,693.0,636.0,606.0,529.0
3344,368.2253,2916.0,2079.0,1908.0,1818.0,1587.0
3345,368.2284,972.0,693.0,636.0,606.0,529.0
3346,368.2375,496.0,693.0,521.0,524.0,529.0
3347,368.2405,992.0,1386.0,1042.0,1048.0,1058.0
3348,368.2557,496.0,693.0,258.0,524.0,529.0
3349,368.2739,496.0,693.0,322.0,524.0,529.0
3350,368.4285,5123.0,6765.0,861.0,5729.0,1255.0
3351,368.4316,20492.0,27060.0,3444.0,22916.0,5020.0
3352,369.1478,478.0,511.0,622.0,462.0,371.0
3353,369.1508,956.0,1022.0,1244.0,924.0,742.0
3354,369.1539,956.0,1022.0,1244.0,924.0,742.0
3355,369.163,804.0,578.0,376.0,299.0,416.0
3356,369.166,2412.0,1734.0,1128.0,897.0,1248.0
3357,369.1721,1608.0,1286.0,752.0,598.0,832.0
3358,369.1842,1604.0,2120.0,1692.0,1518.0,1746.0
3359,369.1873,1566.0,2120.0,1692.0,1518.0,1746.0
3360,369.1903,1528.0,2120.0,1692.0,1462.0,1746.0
3361,369.1933,764.0,759.0,829.0,731.0,873.0
3362,369.1964,2307.0,2277.0,2487.0,2193.0,1539.0
3363,369.2024,765.0,1047.0,741.0,477.0,513.0
3364,369.2055,765.0,1047.0,741.0,477.0,513.0
3365,369.2085,2295.0,3141.0,2223.0,1431.0,1539.0
3366,369.2146,565.0,473.0,448.0,477.0,287.0
3367,369.2207,1695.0,1419.0,1344.0,1508.0,861.0
3368,369.2298,673.0,819.0,650.0,554.0,554.0
3369,369.2328,1346.0,1638.0,1300.0,1108.0,1108.0
3370,369.2358,1346.0,1638.0,1384.0,1108.0,1108.0
3371,369.2389,673.0,819.0,734.0,554.0,554.0
3372,369.2541,4172.0,2274.0,2077.0,1461.0,1281.0
3373,369.2571,16688.0,9096.0,8308.0,5844.0,5124.0
3374,369.4332,4488.0,7176.0,0.0,5584.0,1920.0
3375,370.1443,516.0,1025.0,233.0,292.0,326.0
3376,370.1474,1032.0,2050.0,466.0,584.0,652.0
3377,370.1535,516.0,1025.0,309.0,340.0,326.0
3378,370.1565,516.0,1025.0,309.0,340.0,326.0
3379,370.1595,572.0,1025.0,309.0,340.0,326.0
3380,370.1687,1144.0,2050.0,618.0,712.0,652.0
3381,370.1808,2808.0,3075.0,2151.0,1098.0,1233.0
3382,370.1839,936.0,1025.0,717.0,350.0,411.0
3383,370.1869,1872.0,2050.0,1434.0,700.0,822.0
3384,370.193,604.0,1025.0,514.0,384.0,411.0
3385,370.196,604.0,504.0,514.0,384.0,411.0
3386,370.1991,604.0,504.0,514.0,384.0,294.0
3387,370.2021,604.0,504.0,514.0,384.0,294.0
3388,370.2082,1404.0,1046.0,1192.0,1118.0,588.0
3389,370.2143,702.0,481.0,596.0,559.0,294.0
3390,370.2173,2106.0,1443.0,1788.0,1677.0,882.0
3391,370.2264,702.0,579.0,514.0,559.0,372.0
3392,370.2295,1102.0,1158.0,1028.0,1118.0,744.0
3393,370.2416,1102.0,1158.0,1028.0,648.0,744.0
3394,370.2599,3748.0,2496.0,3272.0,2156.0,1668.0
3395,370.2629,937.0,624.0,818.0,539.0,417.0
3396,370.266,937.0,624.0,818.0,539.0,411.0
3397,370.2994,937.0,466.0,818.0,420.0,256.0
3398,370.3025,1874.0,932.0,1636.0,840.0,512.0
3399,370.4332,0.0,0.0,0.0,285.0,0.0
3400,371.1605,1075.0,828.0,447.0,507.0,575.0
3401,371.1666,4300.0,3312.0,1924.0,2028.0,2300.0
3402,371.1727,2150.0,1392.0,968.0,946.0,1150.0
3403,371.1788,2150.0,1392.0,968.0,878.0,1076.0
3404,371.1849,1075.0,718.0,557.0,487.0,538.0
3405,371.191,1635.0,2154.0,1671.0,1461.0,1614.0
3406,371.2031,1090.0,1440.0,1952.0,1316.0,1134.0
3407,371.2062,545.0,720.0,976.0,658.0,567.0
3408,371.2123,775.0,720.0,976.0,658.0,567.0
3409,371.2153,1550.0,964.0,1952.0,1316.0,676.0
3410,371.2214,1752.0,1446.0,2928.0,1974.0,1014.0
3411,371.2458,1329.0,816.0,683.0,651.0,657.0
3412,371.2488,3987.0,2448.0,2049.0,1953.0,1971.0
3413,371.2519,1329.0,816.0,683.0,651.0,657.0
3414,371.261,1329.0,816.0,683.0,274.0,657.0
3415,371.2701,1329.0,816.0,280.0,249.0,657.0
3416,371.2762,1329.0,816.0,280.0,249.0,657.0
3417,371.2823,1329.0,816.0,248.0,249.0,657.0
3418,372.1354,842.0,428.0,345.0,355.0,269.0
3419,372.1415,842.0,428.0,345.0,355.0,269.0
3420,372.1445,842.0,428.0,345.0,355.0,269.0
3421,372.1537,842.0,428.0,287.0,376.0,269.0
3422,372.1598,1684.0,884.0,574.0,752.0,538.0
3423,372.1659,1684.0,884.0,770.0,752.0,792.0
3424,372.172,2526.0,1245.0,1151.0,1221.0,1188.0
3425,372.175,842.0,415.0,383.0,407.0,396.0
3426,372.1781,842.0,415.0,383.0,407.0,396.0
3427,372.1964,4122.0,2760.0,3417.0,1776.0,1917.0
3428,372.1994,2748.0,1840.0,2278.0,1184.0,1278.0
3429,372.2055,1374.0,758.0,1139.0,592.0,639.0
3430,372.2177,1950.0,1650.0,1161.0,1524.0,861.0
3431,372.2208,650.0,550.0,387.0,508.0,287.0
3432,372.2269,650.0,472.0,555.0,322.0,414.0
3433,372.2299,1300.0,882.0,1110.0,644.0,828.0
3434,372.233,1950.0,1323.0,1665.0,966.0,1242.0
3435,372.2391,650.0,441.0,555.0,281.0,414.0
3436,372.2482,2376.0,1544.0,2452.0,920.0,1466.0
3437,372.2513,3564.0,2316.0,3678.0,1380.0,2199.0
3438,373.1451,480.0,512.0,292.0,309.0,303.0
3439,373.1482,480.0,512.0,292.0,309.0,303.0
3440,373.1512,960.0,1024.0,584.0,618.0,606.0
3441,373.1665,480.0,862.0,323.0,309.0,514.0
3442,373.1696,480.0,862.0,323.0,595.0,514.0
3443,373.1818,4700.0,3448.0,2628.0,2380.0,2056.0
3444,373.1848,1175.0,862.0,657.0,595.0,514.0
3445,373.1909,1778.0,1748.0,1444.0,1190.0,806.0
3446,373.194,889.0,874.0,722.0,545.0,403.0
3447,373.197,889.0,874.0,722.0,545.0,403.0
3448,373.2001,1778.0,1748.0,1792.0,1090.0,806.0
3449,373.2154,1820.0,2028.0,1536.0,524.0,610.0
3450,373.2276,1820.0,2028.0,1536.0,1136.0,1046.0
3451,373.2306,2730.0,3042.0,2304.0,1704.0,1569.0
3452,373.2398,910.0,1014.0,473.0,568.0,523.0
3453,373.2581,1532.0,1478.0,996.0,806.0,1214.0
3454,373.2642,3064.0,2956.0,2088.0,1352.0,2428.0
3455,373.2673,766.0,739.0,522.0,338.0,607.0
3456,373.2734,567.0,476.0,522.0,338.0,607.0
3457,373.2795,567.0,476.0,522.0,338.0,607.0
3458,374.144,1047.0,511.0,422.0,388.0,243.0
3459,374.1532,1047.0,511.0,422.0,388.0,340.0
3460,374.1593,2094.0,1022.0,844.0,776.0,680.0
3461,374.1715,1047.0,736.0,752.0,388.0,491.0
3462,374.1777,3141.0,2208.0,2256.0,1359.0,1473.0
3463,374.1807,1047.0,736.0,752.0,453.0,491.0
3464,374.1868,2094.0,1394.0,1320.0,914.0,876.0
3465,374.1899,2094.0,1452.0,1320.0,922.0,876.0
3466,374.1929,2094.0,1452.0,1320.0,922.0,876.0
3467,374.2143,965.0,915.0,994.0,631.0,697.0
3468,374.2174,3860.0,3660.0,3976.0,2524.0,2788.0
3469,374.2296,594.0,596.0,994.0,631.0,697.0
3470,374.2327,594.0,596.0,345.0,631.0,697.0
3471,374.2418,594.0,596.0,345.0,1663.0,870.0
3472,374.2571,6776.0,5096.0,3216.0,6652.0,3480.0
3473,374.2602,1694.0,1274.0,804.0,1663.0,870.0
3474,374.2755,1694.0,1274.0,804.0,265.0,870.0
3475,374.3825,0.0,447.0,260.0,299.0,0.0
3476,374.3855,0.0,894.0,520.0,598.0,0.0
3477,375.1351,602.0,696.0,285.0,241.0,307.0
3478,375.1595,602.0,696.0,466.0,241.0,307.0
3479,375.1596,1204.0,1392.0,932.0,482.0,614.0
3480,375.1626,602.0,696.0,466.0,241.0,307.0
3481,375.1657,602.0,696.0,466.0,241.0,307.0
3482,375.1749,607.0,735.0,571.0,241.0,679.0
3483,375.1779,607.0,735.0,571.0,530.0,679.0
3484,375.181,607.0,735.0,571.0,530.0,679.0
3485,375.184,607.0,735.0,475.0,530.0,679.0
3486,375.1902,607.0,735.0,475.0,530.0,476.0
3487,375.1932,2042.0,1470.0,950.0,1060.0,952.0
3488,375.1993,1021.0,863.0,475.0,405.0,476.0
3489,375.2024,1021.0,863.0,655.0,405.0,632.0
3490,375.2055,717.0,863.0,655.0,405.0,632.0
3491,375.2116,2868.0,3452.0,2620.0,1808.0,2528.0
3492,375.2208,531.0,763.0,517.0,452.0,632.0
3493,375.2238,531.0,763.0,517.0,452.0,632.0
3494,375.23,531.0,763.0,517.0,2497.0,2227.0
3495,375.2453,25005.0,19055.0,18130.0,12485.0,11135.0
3496,375.2636,3028.0,2468.0,2276.0,2380.0,2784.0
3497,375.2697,757.0,617.0,387.0,595.0,696.0
3498,375.2759,757.0,617.0,387.0,595.0,696.0
3499,375.282,757.0,617.0,394.0,595.0,696.0
3500,376.1182,0.0,580.0,234.0,270.0,314.0
3501,376.1366,589.0,580.0,234.0,438.0,314.0
3502,376.1397,589.0,580.0,234.0,438.0,314.0
3503,376.1458,2356.0,2320.0,1112.0,1752.0,1208.0
3504,376.155,589.0,580.0,551.0,367.0,302.0
3505,376.1581,589.0,516.0,551.0,367.0,302.0
3506,376.1673,589.0,516.0,479.0,489.0,410.0
3507,376.1703,1178.0,1032.0,958.0,978.0,820.0
3508,376.1734,1178.0,1046.0,962.0,978.0,820.0
3509,376.1764,1178.0,1046.0,962.0,978.0,820.0
3510,376.1918,1804.0,1926.0,1464.0,864.0,1242.0
3511,376.1948,1804.0,1926.0,1464.0,864.0,1242.0
3512,376.201,2925.0,2001.0,2196.0,1239.0,1959.0
3513,376.204,975.0,667.0,732.0,413.0,653.0
3514,376.2071,1862.0,1334.0,1464.0,826.0,1306.0
3515,376.2286,1688.0,1134.0,1040.0,1374.0,658.0
3516,376.2316,1688.0,1134.0,1040.0,1374.0,658.0
3517,376.2378,844.0,722.0,879.0,687.0,505.0
3518,376.2439,4332.0,2888.0,3516.0,2796.0,2020.0
3519,376.2469,1083.0,722.0,879.0,653.0,505.0
3520,376.25,1083.0,722.0,879.0,653.0,505.0
3521,376.2592,1083.0,722.0,314.0,653.0,230.0
3522,376.2623,589.0,722.0,314.0,653.0,230.0
3523,376.2715,589.0,722.0,254.0,653.0,230.0
3524,376.2776,589.0,722.0,254.0,653.0,230.0
3525,377.0351,0.0,0.0,0.0,926.0,458.0
3526,377.1425,500.0,597.0,354.0,342.0,527.0
3527,377.1487,1500.0,1791.0,1125.0,1026.0,1581.0
3528,377.1518,1000.0,1194.0,750.0,684.0,1054.0
3529,377.1579,1500.0,2004.0,1419.0,858.0,1581.0
3530,377.164,718.0,668.0,413.0,286.0,527.0
3531,377.1732,718.0,751.0,437.0,425.0,348.0
3532,377.1763,1436.0,1502.0,874.0,850.0,696.0
3533,377.1794,701.0,751.0,581.0,425.0,348.0
3534,377.1824,2103.0,2253.0,1743.0,1275.0,1044.0
3535,377.1917,1816.0,1988.0,1616.0,1530.0,1198.0
3536,377.1947,908.0,994.0,808.0,765.0,599.0
3537,377.1978,849.0,994.0,808.0,765.0,599.0
3538,377.2009,1698.0,1988.0,1616.0,1530.0,1238.0
3539,377.2039,849.0,994.0,808.0,765.0,619.0
3540,377.2101,849.0,770.0,959.0,765.0,619.0
3541,377.2254,5095.0,3850.0,2850.0,2640.0,2290.0
3542,377.2316,2038.0,1330.0,1128.0,908.0,670.0
3543,377.2346,2038.0,1330.0,1128.0,908.0,670.0
3544,377.2592,545.0,540.0,445.0,409.0,255.0
3545,377.2622,2180.0,2160.0,1780.0,1636.0,1020.0
3546,377.2653,545.0,540.0,445.0,409.0,259.0
3547,377.2745,545.0,540.0,242.0,409.0,259.0
3548,377.3942,0.0,0.0,0.0,262.0,0.0
3549,378.1591,6720.0,7540.0,3620.0,4925.0,5635.0
3550,378.1806,1782.0,1382.0,1486.0,1098.0,1206.0
3551,378.1836,1782.0,1382.0,1486.0,1098.0,1206.0
3552,378.1867,891.0,691.0,641.0,549.0,603.0
3553,378.1929,2673.0,2196.0,1923.0,1803.0,1809.0
3554,378.2052,940.0,618.0,662.0,290.0,548.0
3555,378.2113,1880.0,1236.0,1324.0,580.0,1096.0
3556,378.2144,1880.0,1236.0,1324.0,580.0,1096.0
3557,378.2236,871.0,552.0,447.0,491.0,401.0
3558,378.2267,3484.0,2208.0,1788.0,1964.0,1604.0
3559,378.239,471.0,552.0,375.0,260.0,278.0
3560,378.242,471.0,552.0,375.0,260.0,278.0
3561,378.2451,942.0,1104.0,750.0,520.0,556.0
3562,378.2543,471.0,552.0,357.0,269.0,278.0
3563,378.2605,471.0,552.0,357.0,269.0,278.0
3564,379.0969,6735.0,6264.0,5697.0,5628.0,8448.0
3565,379.1,4490.0,4176.0,3798.0,3752.0,5632.0
3566,379.1339,450.0,2088.0,233.0,1876.0,248.0
3567,379.1492,450.0,771.0,233.0,503.0,437.0
3568,379.1585,900.0,1542.0,1060.0,1006.0,874.0
3569,379.1646,450.0,771.0,530.0,503.0,413.0
3570,379.1677,616.0,771.0,530.0,503.0,413.0
3571,379.1708,1232.0,1542.0,1202.0,1006.0,826.0
3572,379.1739,1232.0,1542.0,1202.0,1006.0,826.0
3573,379.1862,1438.0,1192.0,1008.0,960.0,920.0
3574,379.1892,1438.0,1192.0,1008.0,960.0,920.0
3575,379.1923,1414.0,1192.0,1008.0,960.0,920.0
3576,379.2016,705.0,688.0,690.0,480.0,460.0
3577,379.2046,1410.0,1376.0,1380.0,1404.0,1426.0
3578,379.2108,1008.0,960.0,740.0,702.0,713.0
3579,379.2139,1008.0,960.0,731.0,702.0,713.0
3580,379.2169,4032.0,3840.0,2924.0,2808.0,2852.0
3581,379.2323,865.0,620.0,374.0,372.0,274.0
3582,379.2385,1730.0,1240.0,748.0,744.0,778.0
3583,379.2416,865.0,620.0,374.0,372.0,389.0
3584,379.2446,865.0,620.0,374.0,372.0,389.0
3585,379.2477,865.0,620.0,343.0,372.0,306.0
3586,379.2508,865.0,620.0,343.0,372.0,306.0
3587,379.2569,865.0,947.0,343.0,372.0,306.0
3588,379.2754,3519.0,2841.0,2610.0,1638.0,2097.0
3589,379.2785,2346.0,1894.0,1740.0,1092.0,1398.0
3590,380.1007,1974.0,0.0,795.0,1398.0,1758.0
3591,380.1037,658.0,0.0,265.0,466.0,586.0
3592,380.15,1156.0,868.0,666.0,470.0,834.0
3593,380.1592,578.0,434.0,333.0,553.0,417.0
3594,380.1623,578.0,434.0,549.0,553.0,417.0
3595,380.1654,1156.0,868.0,1098.0,1106.0,880.0
3596,380.1684,578.0,434.0,549.0,553.0,440.0
3597,380.1715,578.0,498.0,549.0,553.0,440.0
3598,380.1777,532.0,498.0,549.0,335.0,382.0
3599,380.1808,1064.0,1282.0,1180.0,670.0,764.0
3600,380.1839,1596.0,1923.0,1770.0,1022.0,1146.0
3601,380.1869,532.0,641.0,590.0,352.0,382.0
3602,380.1962,1420.0,2360.0,1210.0,1362.0,1620.0
3603,380.1993,807.0,1180.0,605.0,681.0,810.0
3604,380.2023,2421.0,3540.0,1701.0,2043.0,2430.0
3605,380.2054,807.0,1180.0,567.0,681.0,810.0
3606,380.2177,2194.0,2234.0,1418.0,622.0,660.0
3607,380.2208,1097.0,1117.0,709.0,311.0,330.0
3608,380.2239,2194.0,2234.0,1418.0,622.0,598.0
3609,380.227,1097.0,1117.0,709.0,485.0,299.0
3610,380.2332,1064.0,778.0,744.0,485.0,433.0
3611,380.2362,3192.0,2334.0,2232.0,1455.0,1299.0
3612,380.2393,1064.0,778.0,744.0,494.0,433.0
3613,380.2424,1064.0,778.0,744.0,494.0,433.0
3614,380.2486,1064.0,778.0,744.0,494.0,304.0
3615,380.2732,428.0,778.0,443.0,494.0,304.0
3616,380.2763,428.0,778.0,443.0,494.0,304.0
3617,380.2825,428.0,8352.0,513.0,494.0,304.0
3618,380.3194,5174.0,8352.0,2981.0,3568.0,1406.0
3619,380.3225,20696.0,33408.0,11924.0,14272.0,5624.0
3620,381.1489,663.0,418.0,483.0,324.0,259.0
3621,381.152,1989.0,1254.0,1449.0,972.0,777.0
3622,381.1551,663.0,418.0,483.0,324.0,236.0
3623,381.1613,663.0,418.0,412.0,407.0,236.0
3624,381.1643,663.0,418.0,412.0,407.0,332.0
3625,381.1705,1989.0,2220.0,1236.0,1224.0,996.0
3626,381.1798,1067.0,740.0,701.0,400.0,684.0
3627,381.1828,1067.0,740.0,701.0,400.0,684.0
3628,381.1859,3201.0,2220.0,2103.0,1152.0,2052.0
3629,381.189,1067.0,867.0,701.0,384.0,684.0
3630,381.1952,2757.0,2601.0,2031.0,1269.0,2052.0
3631,381.1983,919.0,867.0,677.0,423.0,684.0
3632,381.2106,2538.0,1863.0,1320.0,1131.0,1410.0
3633,381.2199,1692.0,1842.0,880.0,762.0,940.0
3634,381.2291,2787.0,2763.0,1935.0,1143.0,1176.0
3635,381.2322,929.0,921.0,645.0,381.0,392.0
3636,381.2353,929.0,921.0,645.0,381.0,392.0
3637,381.2476,509.0,690.0,314.0,261.0,292.0
3638,381.2507,509.0,690.0,314.0,261.0,292.0
3639,381.2538,1018.0,1380.0,1030.0,522.0,584.0
3640,381.2569,1018.0,1380.0,1030.0,522.0,584.0
3641,381.2723,509.0,690.0,515.0,261.0,233.0
3642,381.3248,4516.0,5828.0,2704.0,2684.0,1256.0
3643,381.3279,1129.0,1457.0,676.0,671.0,314.0
3644,381.3526,544.0,1457.0,676.0,345.0,314.0
3645,381.3556,544.0,1457.0,676.0,345.0,314.0
3646,381.9669,1434.0,0.0,2133.0,1275.0,855.0
3647,381.97,478.0,0.0,711.0,425.0,285.0
3648,382.1306,575.0,0.0,436.0,330.0,275.0
3649,382.1492,575.0,790.0,436.0,330.0,275.0
3650,382.1615,575.0,790.0,436.0,520.0,275.0
3651,382.1677,575.0,790.0,436.0,520.0,439.0
3652,382.1832,2424.0,3160.0,3104.0,2080.0,1756.0
3653,382.1862,606.0,790.0,776.0,520.0,439.0
3654,382.1924,1244.0,1338.0,868.0,1040.0,794.0
3655,382.1986,1244.0,1338.0,868.0,804.0,822.0
3656,382.2017,622.0,669.0,434.0,402.0,411.0
3657,382.2079,2136.0,1761.0,1302.0,1206.0,1200.0
3658,382.2202,2136.0,2808.0,2070.0,1080.0,1974.0
3659,382.2233,1424.0,1872.0,1380.0,720.0,1316.0
3660,382.2264,647.0,817.0,690.0,360.0,658.0
3661,382.2295,647.0,817.0,690.0,360.0,658.0
3662,382.2326,668.0,817.0,481.0,289.0,263.0
3663,382.2357,1336.0,1634.0,962.0,578.0,526.0
3664,382.2419,668.0,817.0,481.0,375.0,263.0
3665,382.2449,482.0,817.0,481.0,375.0,263.0
3666,382.2511,482.0,817.0,376.0,375.0,311.0
3667,382.2542,482.0,817.0,376.0,375.0,311.0
3668,382.2573,482.0,817.0,376.0,375.0,311.0
3669,382.2635,482.0,817.0,232.0,375.0,364.0
3670,382.2697,482.0,817.0,232.0,375.0,364.0
3671,382.4118,0.0,0.0,0.0,271.0,0.0
3672,383.1322,1416.0,1508.0,474.0,630.0,496.0
3673,383.1477,1416.0,1508.0,470.0,630.0,502.0
3674,383.16,708.0,754.0,666.0,315.0,482.0
3675,383.1662,1416.0,1508.0,1332.0,828.0,964.0
3676,383.1693,708.0,754.0,666.0,414.0,482.0
3677,383.1724,2223.0,2262.0,1998.0,1242.0,1446.0
3678,383.1817,1356.0,1372.0,1076.0,1180.0,972.0
3679,383.1848,1356.0,1372.0,1076.0,1180.0,972.0
3680,383.1879,678.0,686.0,538.0,590.0,486.0
3681,383.2033,2374.0,2482.0,1468.0,1246.0,1742.0
3682,383.2064,2374.0,2482.0,1468.0,1246.0,1742.0
3683,383.2095,2554.0,2482.0,1468.0,1286.0,1742.0
3684,383.2126,1277.0,1307.0,734.0,643.0,871.0
3685,383.2157,1277.0,1307.0,738.0,643.0,871.0
3686,383.2219,4284.0,5228.0,2952.0,3108.0,2852.0
3687,383.2343,2415.0,1917.0,1308.0,834.0,1263.0
3688,383.2374,1610.0,1340.0,940.0,556.0,842.0
3689,383.2405,1610.0,1340.0,940.0,556.0,842.0
3690,383.2466,2415.0,1887.0,1581.0,936.0,897.0
3691,383.2497,805.0,629.0,527.0,312.0,299.0
3692,383.2745,1610.0,1258.0,664.0,592.0,598.0
3693,383.3364,0.0,0.0,586.0,570.0,0.0
3694,384.1381,496.0,513.0,319.0,240.0,325.0
3695,384.1412,496.0,513.0,319.0,240.0,325.0
3696,384.1629,496.0,513.0,686.0,406.0,325.0
3697,384.166,992.0,1026.0,1372.0,812.0,650.0
3698,384.1691,496.0,513.0,686.0,406.0,325.0
3699,384.1722,496.0,513.0,686.0,406.0,325.0
3700,384.1815,936.0,1754.0,856.0,812.0,652.0
3701,384.1846,468.0,877.0,428.0,406.0,326.0
3702,384.197,4152.0,3508.0,3968.0,2200.0,3040.0
3703,384.2032,1038.0,877.0,992.0,550.0,760.0
3704,384.2125,1844.0,1344.0,1110.0,1100.0,756.0
3705,384.2187,1844.0,1344.0,1110.0,1100.0,756.0
3706,384.228,745.0,576.0,513.0,382.0,450.0
3707,384.2311,1490.0,1152.0,1026.0,764.0,900.0
3708,384.2373,2235.0,1458.0,1470.0,1146.0,1350.0
3709,384.2404,745.0,486.0,490.0,382.0,490.0
3710,384.2466,555.0,486.0,490.0,345.0,490.0
3711,384.2497,1110.0,972.0,712.0,690.0,980.0
3712,384.2621,555.0,445.0,356.0,345.0,490.0
3713,384.2775,555.0,445.0,266.0,345.0,490.0
3714,384.2806,555.0,445.0,266.0,345.0,490.0
3715,384.3426,0.0,0.0,0.0,259.0,0.0
3716,385.133,497.0,462.0,304.0,344.0,310.0
3717,385.1485,994.0,924.0,608.0,482.0,620.0
3718,385.1547,497.0,462.0,304.0,241.0,310.0
3719,385.1578,497.0,462.0,400.0,241.0,310.0
3720,385.1609,497.0,462.0,400.0,241.0,310.0
3721,385.1702,497.0,763.0,291.0,241.0,544.0
3722,385.1733,497.0,763.0,291.0,725.0,544.0
3723,385.1826,2394.0,2289.0,2274.0,2175.0,1632.0
3724,385.1857,1596.0,1526.0,1516.0,1450.0,1088.0
3725,385.1951,2338.0,1186.0,1046.0,932.0,782.0
3726,385.1982,3507.0,1779.0,1569.0,1398.0,1173.0
3727,385.2044,1169.0,746.0,523.0,466.0,391.0
3728,385.2106,2338.0,1492.0,750.0,478.0,790.0
3729,385.2168,1169.0,746.0,496.0,239.0,395.0
3730,385.2199,1571.0,1491.0,496.0,239.0,395.0
3731,385.2292,1571.0,1491.0,677.0,883.0,1171.0
3732,385.2354,7855.0,7455.0,3120.0,4415.0,5855.0
3733,385.2416,1571.0,1491.0,752.0,883.0,1171.0
3734,385.2633,4960.0,4765.0,3195.0,3300.0,3115.0
3735,385.2912,992.0,953.0,255.0,660.0,623.0
3736,385.3532,0.0,0.0,297.0,277.0,0.0
3737,385.3812,0.0,0.0,297.0,277.0,0.0
3738,386.0236,0.0,453.0,0.0,0.0,0.0
3739,386.1261,0.0,990.0,502.0,0.0,768.0
3740,386.1509,895.0,495.0,338.0,353.0,384.0
3741,386.1664,1790.0,1064.0,574.0,706.0,768.0
3742,386.1789,2685.0,1596.0,1587.0,1059.0,1482.0
3743,386.182,1790.0,1064.0,1058.0,706.0,988.0
3744,386.1882,757.0,576.0,440.0,559.0,431.0
3745,386.1913,3028.0,2304.0,1760.0,2236.0,1724.0
3746,386.1975,757.0,576.0,425.0,271.0,431.0
3747,386.2006,757.0,576.0,454.0,271.0,431.0
3748,386.2037,757.0,1133.0,454.0,271.0,434.0
3749,386.213,2004.0,2266.0,1418.0,1268.0,868.0
3750,386.2161,3006.0,3399.0,2127.0,1902.0,1302.0
3751,386.2192,1002.0,1032.0,708.0,634.0,439.0
3752,386.2223,1002.0,1032.0,708.0,634.0,439.0
3753,386.2255,1797.0,2064.0,1416.0,674.0,928.0
3754,386.2317,795.0,1032.0,708.0,337.0,473.0
3755,386.2348,1590.0,1252.0,1416.0,674.0,946.0
3756,386.2441,434.0,626.0,406.0,477.0,355.0
3757,386.2472,1302.0,1878.0,1218.0,1431.0,1065.0
3758,386.2503,487.0,626.0,406.0,477.0,355.0
3759,386.2534,487.0,626.0,406.0,477.0,355.0
3760,386.2627,974.0,834.0,830.0,564.0,710.0
3761,386.2658,487.0,417.0,415.0,282.0,355.0
3762,387.1391,519.0,415.0,265.0,349.0,647.0
3763,387.1422,519.0,415.0,265.0,349.0,647.0
3764,387.1453,519.0,415.0,273.0,349.0,647.0
3765,387.1484,1038.0,830.0,546.0,698.0,1294.0
3766,387.1608,3063.0,3141.0,1866.0,2421.0,1941.0
3767,387.167,2042.0,2094.0,1244.0,1614.0,1294.0
3768,387.1764,486.0,651.0,592.0,425.0,308.0
3769,387.1795,486.0,651.0,592.0,425.0,308.0
3770,387.1826,486.0,651.0,592.0,425.0,308.0
3771,387.1857,486.0,651.0,592.0,425.0,308.0
3772,387.1888,486.0,636.0,592.0,425.0,308.0
